timestep_name,hour,demandb1,demandb2,demandb3,demandb4
t466,466,2908.03612,10292.6309,1621.59033,4480.2589300
t467,467,3077.98991,10818.85544,1648.78615,4483.9788000
t468,468,3162.44555,11176.09805,1656.67725,4475.6789200
t469,469,3173.81214,11356.61009,1654.90549,4469.0412600
t47,47,3162.74368,11468.6659,1662.92958,4377.8901400
t471,471,3197.52906,11572.45076,1661.29789,4416.8915000
t472,472,3200.66866,11564.24565,1657.31229,4464.4621900
t473,473,3181.99284,11469.31547,1647.60532,4539.5571700
t474,474,3132.27953,11222.21748,1631.94984,4565.5177800
t475,475,3048.07619,10836.65559,1618.84355,4649.8306500
t476,476,3008.12496,10572.66305,1619.90312,4593.4873200
t477,477,2987.31757,10492.51359,1654.23416,4612.9290600
t478,478,3198.2635,11302.02367,1771.72813,4753.6974300
t479,479,3348.90841,11248.66682,1768.27212,4856.9514400
t48,48,3139.65727,10613.86596,1725.1511,4859.3171300
t481,481,2864.0009,9827.75723,1663.32159,4771.8217800
t482,482,2649.58993,9155.63283,1618.07739,4689.7539000
t483,483,2475.41998,8652.49124,1584.08941,4709.8620900
t484,484,2394.3044,8358.39843,1570.68805,4681.2735800
t485,485,2378.69018,8211.69731,1565.84568,4666.4871000
t486,486,2402.66796,8233.7255,1561.93408,4583.9438000
t487,487,2408.52543,8389.5687,1561.98215,4686.0442000
t488,488,2432.43238,8574.44866,1534.32046,4484.5862600
t489,489,2663.65703,9482.02847,1561.63132,4401.2964900
t49,49,2908.03612,10292.6309,1621.59033,4480.2589300
t491,491,3077.98991,10818.85544,1648.78615,4483.9788000
t492,492,3162.44555,11176.09805,1656.67725,4475.6789200
t493,493,3173.81214,11356.61009,1654.90549,4469.0412600
t494,494,3162.74368,11468.6659,1662.92958,4377.8901400
t495,495,3197.52906,11572.45076,1661.29789,4416.8915000
t496,496,3200.66866,11564.24565,1657.31229,4464.4621900
t497,497,3181.99284,11469.31547,1647.60532,4539.5571700
t498,498,3132.27953,11222.21748,1631.94984,4565.5177800
t499,499,3048.07619,10836.65559,1618.84355,4649.8306500
t5,5,3008.12496,10572.66305,1619.90312,4593.4873200
t501,501,2987.31757,10492.51359,1654.23416,4612.9290600
t502,502,3198.2635,11302.02367,1771.72813,4753.6974300
t503,503,3348.90841,11248.66682,1768.27212,4856.9514400
t504,504,3139.65727,10613.86596,1725.1511,4859.3171300
t505,505,2864.0009,9827.75723,1663.32159,4771.8217800
t506,506,2649.58993,9155.63283,1618.07739,4689.7539000
t507,507,2475.41998,8652.49124,1584.08941,4709.8620900
t508,508,2394.3044,8358.39843,1570.68805,4681.2735800
t509,509,2378.69018,8211.69731,1565.84568,4666.4871000
t51,51,2402.66796,8233.7255,1561.93408,4583.9438000
t511,511,2408.52543,8389.5687,1561.98215,4686.0442000
t512,512,2432.43238,8574.44866,1534.32046,4484.5862600
t513,513,2663.65703,9482.02847,1561.63132,4401.2964900
t514,514,2908.03612,10292.6309,1621.59033,4480.2589300
t515,515,3077.98991,10818.85544,1648.78615,4483.9788000
t516,516,3162.44555,11176.09805,1656.67725,4475.6789200
t517,517,3173.81214,11356.61009,1654.90549,4469.0412600
t518,518,3162.74368,11468.6659,1662.92958,4377.8901400
t519,519,3197.52906,11572.45076,1661.29789,4416.8915000
t52,52,3200.66866,11564.24565,1657.31229,4464.4621900
t521,521,3181.99284,11469.31547,1647.60532,4539.5571700
t522,522,3132.27953,11222.21748,1631.94984,4565.5177800
t523,523,3048.07619,10836.65559,1618.84355,4649.8306500
t524,524,3008.12496,10572.66305,1619.90312,4593.4873200
t525,525,2987.31757,10492.51359,1654.23416,4612.9290600
t526,526,3198.2635,11302.02367,1771.72813,4753.6974300
t527,527,3348.90841,11248.66682,1768.27212,4856.9514400
t528,528,3139.65727,10613.86596,1725.1511,4859.3171300
t529,529,2864.0009,9827.75723,1663.32159,4771.8217800
t53,53,2649.58993,9155.63283,1618.07739,4689.7539000
t531,531,2475.41998,8652.49124,1584.08941,4709.8620900
t532,532,2394.3044,8358.39843,1570.68805,4681.2735800
t533,533,2378.69018,8211.69731,1565.84568,4666.4871000
t534,534,2402.66796,8233.7255,1561.93408,4583.9438000
t535,535,2408.52543,8389.5687,1561.98215,4686.0442000
t536,536,2432.43238,8574.44866,1534.32046,4484.5862600
t537,537,2663.65703,9482.02847,1561.63132,4401.2964900
t538,538,2908.03612,10292.6309,1621.59033,4480.2589300
t539,539,3077.98991,10818.85544,1648.78615,4483.9788000
t54,54,3162.44555,11176.09805,1656.67725,4475.6789200
t541,541,3173.81214,11356.61009,1654.90549,4469.0412600
t542,542,3162.74368,11468.6659,1662.92958,4377.8901400
t543,543,3197.52906,11572.45076,1661.29789,4416.8915000
t544,544,3200.66866,11564.24565,1657.31229,4464.4621900
t545,545,3181.99284,11469.31547,1647.60532,4539.5571700
t546,546,3132.27953,11222.21748,1631.94984,4565.5177800
t547,547,3048.07619,10836.65559,1618.84355,4649.8306500
t548,548,3008.12496,10572.66305,1619.90312,4593.4873200
t549,549,2987.31757,10492.51359,1654.23416,4612.9290600
t55,55,3198.2635,11302.02367,1771.72813,4753.6974300
t551,551,3348.90841,11248.66682,1768.27212,4856.9514400
t552,552,3139.65727,10613.86596,1725.1511,4859.3171300
t553,553,2864.0009,9827.75723,1663.32159,4771.8217800
t554,554,2649.58993,9155.63283,1618.07739,4689.7539000
t555,555,2475.41998,8652.49124,1584.08941,4709.8620900
t556,556,2394.3044,8358.39843,1570.68805,4681.2735800
t557,557,2378.69018,8211.69731,1565.84568,4666.4871000
t558,558,2402.66796,8233.7255,1561.93408,4583.9438000
t559,559,2408.52543,8389.5687,1561.98215,4686.0442000
t56,56,2432.43238,8574.44866,1534.32046,4484.5862600
t561,561,2663.65703,9482.02847,1561.63132,4401.2964900
t562,562,2908.03612,10292.6309,1621.59033,4480.2589300
t563,563,3077.98991,10818.85544,1648.78615,4483.9788000
t564,564,3162.44555,11176.09805,1656.67725,4475.6789200
t565,565,3173.81214,11356.61009,1654.90549,4469.0412600
t566,566,3162.74368,11468.6659,1662.92958,4377.8901400
t567,567,3197.52906,11572.45076,1661.29789,4416.8915000
t568,568,3200.66866,11564.24565,1657.31229,4464.4621900
t569,569,3181.99284,11469.31547,1647.60532,4539.5571700
t57,57,3132.27953,11222.21748,1631.94984,4565.5177800
t571,571,3048.07619,10836.65559,1618.84355,4649.8306500
t572,572,3008.12496,10572.66305,1619.90312,4593.4873200
t573,573,2987.31757,10492.51359,1654.23416,4612.9290600
t574,574,3198.2635,11302.02367,1771.72813,4753.6974300
t575,575,3348.90841,11248.66682,1768.27212,4856.9514400
t576,576,3139.65727,10613.86596,1725.1511,4859.3171300
t577,577,2864.0009,9827.75723,1663.32159,4771.8217800
t578,578,2649.58993,9155.63283,1618.07739,4689.7539000
t579,579,2475.41998,8652.49124,1584.08941,4709.8620900
t58,58,2394.3044,8358.39843,1570.68805,4681.2735800
t581,581,2378.69018,8211.69731,1565.84568,4666.4871000
t582,582,2402.66796,8233.7255,1561.93408,4583.9438000
t583,583,2408.52543,8389.5687,1561.98215,4686.0442000
t584,584,2432.43238,8574.44866,1534.32046,4484.5862600
t585,585,2663.65703,9482.02847,1561.63132,4401.2964900
t586,586,2908.03612,10292.6309,1621.59033,4480.2589300
t587,587,3077.98991,10818.85544,1648.78615,4483.9788000
t588,588,3162.44555,11176.09805,1656.67725,4475.6789200
t589,589,3173.81214,11356.61009,1654.90549,4469.0412600
t59,59,3162.74368,11468.6659,1662.92958,4377.8901400
t591,591,3197.52906,11572.45076,1661.29789,4416.8915000
t592,592,3200.66866,11564.24565,1657.31229,4464.4621900
t593,593,3181.99284,11469.31547,1647.60532,4539.5571700
t594,594,3132.27953,11222.21748,1631.94984,4565.5177800
t595,595,3048.07619,10836.65559,1618.84355,4649.8306500
t596,596,3008.12496,10572.66305,1619.90312,4593.4873200
t597,597,2987.31757,10492.51359,1654.23416,4612.9290600
t598,598,3198.2635,11302.02367,1771.72813,4753.6974300
t599,599,3348.90841,11248.66682,1768.27212,4856.9514400
t6,6,3139.65727,10613.86596,1725.1511,4859.3171300
t601,601,2864.0009,9827.75723,1663.32159,4771.8217800
t602,602,2649.58993,9155.63283,1618.07739,4689.7539000
t603,603,2475.41998,8652.49124,1584.08941,4709.8620900
t604,604,2394.3044,8358.39843,1570.68805,4681.2735800
t605,605,2378.69018,8211.69731,1565.84568,4666.4871000
t606,606,2402.66796,8233.7255,1561.93408,4583.9438000
t607,607,2408.52543,8389.5687,1561.98215,4686.0442000
t608,608,2432.43238,8574.44866,1534.32046,4484.5862600
t609,609,2663.65703,9482.02847,1561.63132,4401.2964900
t61,61,2908.03612,10292.6309,1621.59033,4480.2589300
t611,611,3077.98991,10818.85544,1648.78615,4483.9788000
t612,612,3162.44555,11176.09805,1656.67725,4475.6789200
t613,613,3173.81214,11356.61009,1654.90549,4469.0412600
t614,614,3162.74368,11468.6659,1662.92958,4377.8901400
t615,615,3197.52906,11572.45076,1661.29789,4416.8915000
t616,616,3200.66866,11564.24565,1657.31229,4464.4621900
t617,617,3181.99284,11469.31547,1647.60532,4539.5571700
t618,618,3132.27953,11222.21748,1631.94984,4565.5177800
t619,619,3048.07619,10836.65559,1618.84355,4649.8306500
t62,62,3008.12496,10572.66305,1619.90312,4593.4873200
t621,621,2987.31757,10492.51359,1654.23416,4612.9290600
t622,622,3198.2635,11302.02367,1771.72813,4753.6974300
t623,623,3348.90841,11248.66682,1768.27212,4856.9514400
t624,624,3139.65727,10613.86596,1725.1511,4859.3171300
t625,625,2864.0009,9827.75723,1663.32159,4771.8217800
t626,626,2649.58993,9155.63283,1618.07739,4689.7539000
t627,627,2475.41998,8652.49124,1584.08941,4709.8620900
t628,628,2394.3044,8358.39843,1570.68805,4681.2735800
t629,629,2378.69018,8211.69731,1565.84568,4666.4871000
t63,63,2402.66796,8233.7255,1561.93408,4583.9438000
t631,631,2408.52543,8389.5687,1561.98215,4686.0442000
t632,632,2432.43238,8574.44866,1534.32046,4484.5862600
t633,633,2663.65703,9482.02847,1561.63132,4401.2964900
t634,634,2908.03612,10292.6309,1621.59033,4480.2589300
t635,635,3077.98991,10818.85544,1648.78615,4483.9788000
t636,636,3162.44555,11176.09805,1656.67725,4475.6789200
t637,637,3173.81214,11356.61009,1654.90549,4469.0412600
t638,638,3162.74368,11468.6659,1662.92958,4377.8901400
t639,639,3197.52906,11572.45076,1661.29789,4416.8915000
t64,64,3200.66866,11564.24565,1657.31229,4464.4621900
t641,641,3181.99284,11469.31547,1647.60532,4539.5571700
t642,642,3132.27953,11222.21748,1631.94984,4565.5177800
t643,643,3048.07619,10836.65559,1618.84355,4649.8306500
t644,644,3008.12496,10572.66305,1619.90312,4593.4873200
t645,645,2987.31757,10492.51359,1654.23416,4612.9290600
t646,646,3198.2635,11302.02367,1771.72813,4753.6974300
t647,647,3348.90841,11248.66682,1768.27212,4856.9514400
t648,648,3139.65727,10613.86596,1725.1511,4859.3171300
t649,649,2864.0009,9827.75723,1663.32159,4771.8217800
t65,65,2649.58993,9155.63283,1618.07739,4689.7539000
t651,651,2475.41998,8652.49124,1584.08941,4709.8620900
t652,652,2394.3044,8358.39843,1570.68805,4681.2735800
t653,653,2378.69018,8211.69731,1565.84568,4666.4871000
t654,654,2402.66796,8233.7255,1561.93408,4583.9438000
t655,655,2408.52543,8389.5687,1561.98215,4686.0442000
t656,656,2432.43238,8574.44866,1534.32046,4484.5862600
t657,657,2663.65703,9482.02847,1561.63132,4401.2964900
t658,658,2908.03612,10292.6309,1621.59033,4480.2589300
t659,659,3077.98991,10818.85544,1648.78615,4483.9788000
t66,66,3162.44555,11176.09805,1656.67725,4475.6789200
t661,661,3173.81214,11356.61009,1654.90549,4469.0412600
t662,662,3162.74368,11468.6659,1662.92958,4377.8901400
t663,663,3197.52906,11572.45076,1661.29789,4416.8915000
t664,664,3200.66866,11564.24565,1657.31229,4464.4621900
t665,665,3181.99284,11469.31547,1647.60532,4539.5571700
t666,666,3132.27953,11222.21748,1631.94984,4565.5177800
t667,667,3048.07619,10836.65559,1618.84355,4649.8306500
t668,668,3008.12496,10572.66305,1619.90312,4593.4873200
t669,669,2987.31757,10492.51359,1654.23416,4612.9290600
t67,67,3198.2635,11302.02367,1771.72813,4753.6974300
t671,671,3348.90841,11248.66682,1768.27212,4856.9514400
t672,672,3139.65727,10613.86596,1725.1511,4859.3171300
t673,673,2864.0009,9827.75723,1663.32159,4771.8217800
t674,674,2649.58993,9155.63283,1618.07739,4689.7539000
t675,675,2475.41998,8652.49124,1584.08941,4709.8620900
t676,676,2394.3044,8358.39843,1570.68805,4681.2735800
t677,677,2378.69018,8211.69731,1565.84568,4666.4871000
t678,678,2402.66796,8233.7255,1561.93408,4583.9438000
t679,679,2408.52543,8389.5687,1561.98215,4686.0442000
t68,68,2432.43238,8574.44866,1534.32046,4484.5862600
t681,681,2663.65703,9482.02847,1561.63132,4401.2964900
t682,682,2908.03612,10292.6309,1621.59033,4480.2589300
t683,683,3077.98991,10818.85544,1648.78615,4483.9788000
t684,684,3162.44555,11176.09805,1656.67725,4475.6789200
t685,685,3173.81214,11356.61009,1654.90549,4469.0412600
t686,686,3162.74368,11468.6659,1662.92958,4377.8901400
t687,687,3197.52906,11572.45076,1661.29789,4416.8915000
t688,688,3200.66866,11564.24565,1657.31229,4464.4621900
t689,689,3181.99284,11469.31547,1647.60532,4539.5571700
t69,69,3132.27953,11222.21748,1631.94984,4565.5177800
t691,691,3048.07619,10836.65559,1618.84355,4649.8306500
t692,692,3008.12496,10572.66305,1619.90312,4593.4873200
t693,693,2987.31757,10492.51359,1654.23416,4612.9290600
t694,694,3198.2635,11302.02367,1771.72813,4753.6974300
t695,695,3348.90841,11248.66682,1768.27212,4856.9514400
t696,696,3139.65727,10613.86596,1725.1511,4859.3171300
t697,697,2864.0009,9827.75723,1663.32159,4771.8217800
t698,698,2649.58993,9155.63283,1618.07739,4689.7539000
t699,699,2475.41998,8652.49124,1584.08941,4709.8620900
t7,7,2394.3044,8358.39843,1570.68805,4681.2735800
t701,701,2378.69018,8211.69731,1565.84568,4666.4871000
t702,702,2402.66796,8233.7255,1561.93408,4583.9438000
t703,703,2408.52543,8389.5687,1561.98215,4686.0442000
t704,704,2432.43238,8574.44866,1534.32046,4484.5862600
t705,705,2663.65703,9482.02847,1561.63132,4401.2964900
t706,706,2908.03612,10292.6309,1621.59033,4480.2589300
t707,707,3077.98991,10818.85544,1648.78615,4483.9788000
t708,708,3162.44555,11176.09805,1656.67725,4475.6789200
t709,709,3173.81214,11356.61009,1654.90549,4469.0412600
t71,71,3162.74368,11468.6659,1662.92958,4377.8901400
t711,711,3197.52906,11572.45076,1661.29789,4416.8915000
t712,712,3200.66866,11564.24565,1657.31229,4464.4621900
t713,713,3181.99284,11469.31547,1647.60532,4539.5571700
t714,714,3132.27953,11222.21748,1631.94984,4565.5177800
t715,715,3048.07619,10836.65559,1618.84355,4649.8306500
t716,716,3008.12496,10572.66305,1619.90312,4593.4873200
t717,717,2987.31757,10492.51359,1654.23416,4612.9290600
t718,718,3198.2635,11302.02367,1771.72813,4753.6974300
t719,719,3348.90841,11248.66682,1768.27212,4856.9514400
t72,72,3139.65727,10613.86596,1725.1511,4859.3171300
t721,721,2864.0009,9827.75723,1663.32159,4771.8217800
t722,722,2649.58993,9155.63283,1618.07739,4689.7539000
t723,723,2475.41998,8652.49124,1584.08941,4709.8620900
t724,724,2394.3044,8358.39843,1570.68805,4681.2735800
t725,725,2378.69018,8211.69731,1565.84568,4666.4871000
t726,726,2402.66796,8233.7255,1561.93408,4583.9438000
t727,727,2408.52543,8389.5687,1561.98215,4686.0442000
t728,728,2432.43238,8574.44866,1534.32046,4484.5862600
t729,729,2663.65703,9482.02847,1561.63132,4401.2964900
t73,73,2908.03612,10292.6309,1621.59033,4480.2589300
t731,731,3077.98991,10818.85544,1648.78615,4483.9788000
t732,732,3162.44555,11176.09805,1656.67725,4475.6789200
t733,733,3173.81214,11356.61009,1654.90549,4469.0412600
t734,734,3162.74368,11468.6659,1662.92958,4377.8901400
t735,735,3197.52906,11572.45076,1661.29789,4416.8915000
t736,736,3200.66866,11564.24565,1657.31229,4464.4621900
t737,737,3181.99284,11469.31547,1647.60532,4539.5571700
t738,738,3132.27953,11222.21748,1631.94984,4565.5177800
t739,739,3048.07619,10836.65559,1618.84355,4649.8306500
t74,74,3008.12496,10572.66305,1619.90312,4593.4873200
t741,741,2987.31757,10492.51359,1654.23416,4612.9290600
t742,742,3198.2635,11302.02367,1771.72813,4753.6974300
t743,743,3348.90841,11248.66682,1768.27212,4856.9514400
t744,744,3139.65727,10613.86596,1725.1511,4859.3171300
t745,745,2853.44444,10079.66306,1692.30418,4839.9217600
t746,746,2645.66126,9450.09447,1643.2238,4759.8880800
t747,747,2475.98962,8958.27241,1607.65127,4722.3452500
t748,748,2380.32734,8681.97259,1590.30725,4769.0043700
t749,749,2355.50448,8566.95519,1584.58677,4750.6498100
t75,75,2434.02417,8609.90977,1582.28282,4768.6346700
t751,751,2471.80611,8882.89712,1587.51542,4815.3091200
t752,752,2453.46082,9074.75513,1570.80343,4644.1204200
t753,753,2650.59958,9837.90598,1587.78399,4488.3287900
t754,754,2900.96507,10612.54358,1645.02207,4607.2098200
t755,755,3063.05875,11145.5290,1675.73318,4579.8165100
t756,756,3279.35686,11483.61236,1686.40649,4562.2718600
t757,757,3155.85224,11609.59544,1684.01158,4561.5535500
t758,758,3145.52447,11693.30971,1686.89965,4495.2681600
t759,759,3189.43609,11787.23008,1686.92512,4432.3328200
t76,76,3200.89064,11786.86605,1685.80981,4452.9103300
t761,761,3180.91027,11714.64065,1671.1034,4564.8506100
t762,762,3122.04018,11489.92858,1658.99896,4559.0181500
t763,763,3044.43824,11113.17488,1643.41689,4627.8232600
t764,764,3011.66801,10864.12442,1648.41901,4602.4241500
t765,765,3038.87797,11043.61242,1705.0781,4600.6430200
t766,766,3359.21095,11812.42641,1803.5727,4850.8291200
t767,767,3318.62319,11446.56958,1785.15493,4924.2737900
t768,768,3096.85091,10795.07475,1748.01911,4897.7702700
t769,769,2853.44444,10079.66306,1692.30418,4839.9217600
t77,77,2645.66126,9450.09447,1643.2238,4759.8880800
t771,771,2475.98962,8958.27241,1607.65127,4722.3452500
t772,772,2380.32734,8681.97259,1590.30725,4769.0043700
t773,773,2355.50448,8566.95519,1584.58677,4750.6498100
t774,774,2434.02417,8609.90977,1582.28282,4768.6346700
t775,775,2471.80611,8882.89712,1587.51542,4815.3091200
t776,776,2453.46082,9074.75513,1570.80343,4644.1204200
t777,777,2650.59958,9837.90598,1587.78399,4488.3287900
t778,778,2900.96507,10612.54358,1645.02207,4607.2098200
t779,779,3063.05875,11145.5290,1675.73318,4579.8165100
t78,78,3279.35686,11483.61236,1686.40649,4562.2718600
t781,781,3155.85224,11609.59544,1684.01158,4561.5535500
t782,782,3145.52447,11693.30971,1686.89965,4495.2681600
t783,783,3189.43609,11787.23008,1686.92512,4432.3328200
t784,784,3200.89064,11786.86605,1685.80981,4452.9103300
t785,785,3180.91027,11714.64065,1671.1034,4564.8506100
t786,786,3122.04018,11489.92858,1658.99896,4559.0181500
t787,787,3044.43824,11113.17488,1643.41689,4627.8232600
t788,788,3011.66801,10864.12442,1648.41901,4602.4241500
t789,789,3038.87797,11043.61242,1705.0781,4600.6430200
t79,79,3359.21095,11812.42641,1803.5727,4850.8291200
t791,791,3318.62319,11446.56958,1785.15493,4924.2737900
t792,792,3096.85091,10795.07475,1748.01911,4897.7702700
t793,793,2853.44444,10079.66306,1692.30418,4839.9217600
t794,794,2645.66126,9450.09447,1643.2238,4759.8880800
t795,795,2475.98962,8958.27241,1607.65127,4722.3452500
t796,796,2380.32734,8681.97259,1590.30725,4769.0043700
t797,797,2355.50448,8566.95519,1584.58677,4750.6498100
t798,798,2434.02417,8609.90977,1582.28282,4768.6346700
t799,799,2471.80611,8882.89712,1587.51542,4815.3091200
t8,8,2453.46082,9074.75513,1570.80343,4644.1204200
t801,801,2650.59958,9837.90598,1587.78399,4488.3287900
t802,802,2900.96507,10612.54358,1645.02207,4607.2098200
t803,803,3063.05875,11145.5290,1675.73318,4579.8165100
t804,804,3279.35686,11483.61236,1686.40649,4562.2718600
t805,805,3155.85224,11609.59544,1684.01158,4561.5535500
t806,806,3145.52447,11693.30971,1686.89965,4495.2681600
t807,807,3189.43609,11787.23008,1686.92512,4432.3328200
t808,808,3200.89064,11786.86605,1685.80981,4452.9103300
t809,809,3180.91027,11714.64065,1671.1034,4564.8506100
t81,81,3122.04018,11489.92858,1658.99896,4559.0181500
t811,811,3044.43824,11113.17488,1643.41689,4627.8232600
t812,812,3011.66801,10864.12442,1648.41901,4602.4241500
t813,813,3038.87797,11043.61242,1705.0781,4600.6430200
t814,814,3359.21095,11812.42641,1803.5727,4850.8291200
t815,815,3318.62319,11446.56958,1785.15493,4924.2737900
t816,816,3096.85091,10795.07475,1748.01911,4897.7702700
t817,817,2853.44444,10079.66306,1692.30418,4839.9217600
t818,818,2645.66126,9450.09447,1643.2238,4759.8880800
t819,819,2475.98962,8958.27241,1607.65127,4722.3452500
t82,82,2380.32734,8681.97259,1590.30725,4769.0043700
